Chunk_size,Chunk_Overlap,Time,Story Number,Question Number,EM,Precision,Recall,F1
cosine,"[1, 2]",4555.802288770676,38,6,0,0,0,0
cosine,"[1, 2]",4565.382317781448,38,8,0,0,0,0
cosine,"[1, 2]",4570.529378652573,39,1,0,0,0,0
cosine,"[1, 2]",4570.609091758728,39,2,0,0,0,0
cosine,"[1, 2]",4570.666616678238,39,4,0,0,0,0
cosine,"[1, 2]",4570.718931913376,39,6,0,0,0,0
cosine,"[1, 2]",4570.753662824631,39,7,0,0,0,0
cosine,"[1, 2]",4570.782481908798,39,8,0,0,0,0
cosine,"[1, 2]",4570.936933755875,40,0,0,0,0,0
cosine,"[1, 2]",4570.978018045425,40,1,0,0,0,0
cosine,"[1, 2]",4581.632730722427,40,2,0,0,0,0
cosine,"[1, 2]",4581.662490844727,40,3,0,0,0,0
cosine,"[1, 2]",4581.698035955429,40,4,0,0,0,0
cosine,"[1, 2]",4581.726745843887,40,6,0,0,0,0
cosine,"[1, 2]",4581.773777723312,40,8,0,0,0,0
cosine,"[1, 2]",4582.082221746445,41,3,0,0,0,0
cosine,"[1, 2]",4582.120296955109,41,5,0,0,0,0
cosine,"[1, 2]",4582.161159753799,41,6,0,0,0,0
cosine,"[1, 2]",4582.197308778763,41,7,0,0,0,0
cosine,"[1, 2]",4582.352159976959,42,0,0,0,0,0
cosine,"[1, 2]",4582.389177799225,42,1,0,0,0,0
cosine,"[1, 2]",4582.429616689682,42,3,0,0,0,0
cosine,"[1, 2]",4582.472811937332,42,5,0,0,0,0
cosine,"[1, 2]",4582.507561922073,42,6,0,0,0,0
cosine,"[1, 2]",4582.542537927628,42,7,0,0,0,0
cosine,"[1, 2]",4582.581404924393,42,8,0,0,0,0
cosine,"[1, 2]",4582.612709760666,42,9,0,0,0,0
cosine,"[1, 2]",4582.646095752716,42,10,0,0,0,0
cosine,"[1, 2]",4582.685678720474,42,11,0,0,0,0
cosine,"[1, 2]",4582.847180604935,43,0,0,0,0,0
cosine,"[1, 2]",4599.515996932983,43,2,0,0,0,0
cosine,"[1, 2]",4599.549567937851,43,3,0,0,0,0
cosine,"[1, 2]",4609.864829778671,43,5,0,0,0,0
cosine,"[1, 2]",4610.053650856018,44,0,0,0,0,0
cosine,"[1, 2]",4610.081157684326,44,2,0,0,0,0
cosine,"[1, 2]",4610.130809783936,44,4,0,0,0,0
cosine,"[1, 2]",4610.165839672089,44,5,0,0,0,0
cosine,"[1, 2]",4610.197890758514,44,6,0,0,0,0
cosine,"[1, 2]",4610.231983661652,44,7,0,0,0,0
cosine,"[1, 2]",4610.38766002655,45,1,0,0,0,0
cosine,"[1, 2]",4610.424561738968,45,3,0,0,0,0
cosine,"[1, 2]",4621.271383047104,45,4,0,0,0,0
cosine,"[1, 2]",4621.314378976822,45,8,0,0,0,0
cosine,"[1, 2]",4621.502954959869,46,0,0,0,0,0
cosine,"[1, 2]",4621.534544706345,46,3,0,0,0,0
cosine,"[1, 2]",4621.5741147994995,46,4,0,0,0,0
cosine,"[1, 2]",4621.625706911087,46,6,0,0,0,0
cosine,"[1, 2]",4621.66622376442,46,7,0,0,0,0
cosine,"[1, 2]",4621.812933683395,47,1,0,0,0,0
cosine,"[1, 2]",4621.849008798599,47,2,0,0,0,0
cosine,"[1, 2]",4636.231657981873,47,3,0,0.5,1.0,0.6666666666666666
cosine,"[1, 2]",4636.265880823135,47,8,0,0,0,0
cosine,"[1, 2]",4636.301917791367,47,9,0,0,0,0
cosine,"[1, 2]",4636.3298716545105,47,10,0,0,0,0
cosine,"[1, 2]",4653.850951910019,48,0,0,0.25,1.0,0.4
cosine,"[1, 2]",4670.713283777237,48,1,1,1.0,1.0,1.0
cosine,"[1, 2]",4687.632819890976,48,2,1,1.0,1.0,1.0
cosine,"[1, 2]",4704.6006808280945,48,3,0,0.3333333333333333,1.0,0.5
cosine,"[1, 2]",4721.518308877945,48,4,1,1.0,1.0,1.0
cosine,"[1, 2]",4738.409754753113,48,5,0,1.0,0.25,0.4
cosine,"[1, 2]",4755.795361042023,48,6,0,0,0,0
cosine,"[1, 2]",4772.921964645386,48,7,0,1.0,0.25,0.4
cosine,"[1, 2]",4773.058277845383,49,1,0,0,0,0
cosine,"[1, 2]",4773.087249755859,49,2,0,0,0,0
cosine,"[1, 2]",4773.127645969391,49,3,0,0,0,0
cosine,"[1, 2]",4773.165636777878,49,4,0,0,0,0
cosine,"[1, 2]",4783.364395856857,49,7,0,0,0,0
cosine,"[1, 2]",4783.554455041885,50,2,0,0,0,0
cosine,"[1, 2]",4783.593678712845,50,6,0,0,0,0
cosine,"[1, 2]",4783.859827756882,51,1,0,0,0,0
cosine,"[1, 2]",4783.900483846664,51,3,0,0,0,0
cosine,"[1, 2]",4783.9378926754,51,4,0,0,0,0
cosine,"[1, 2]",4783.977883815765,51,5,0,0,0,0
cosine,"[1, 2]",4784.014460802078,51,6,0,0,0,0
cosine,"[1, 2]",4784.054225921631,51,7,0,0,0,0
cosine,"[1, 2]",4784.30758190155,52,2,0,0,0,0
cosine,"[1, 2]",4784.33595085144,52,3,0,0,0,0
cosine,"[1, 2]",4784.376314878464,52,4,0,0,0,0
cosine,"[1, 2]",4784.419400930405,52,6,0,0,0,0
cosine,"[1, 2]",4784.556361913681,53,1,0,0,0,0
cosine,"[1, 2]",4784.5981566905975,53,4,0,0,0,0
cosine,"[1, 2]",4784.63881278038,53,6,0,0,0,0
cosine,"[1, 2]",4784.676974773407,53,9,0,0,0,0
cosine,"[1, 2]",4784.710931777954,53,10,0,0,0,0
cosine,"[1, 2]",4784.745887994766,53,11,0,0,0,0
cosine,"[1, 2]",4784.918965816498,54,0,0,0,0,0
cosine,"[1, 2]",4784.948357820511,54,5,0,0,0,0
cosine,"[1, 2]",4785.144129037857,55,0,0,0,0,0
cosine,"[1, 2]",4785.185542821884,55,1,0,0,0,0
cosine,"[1, 2]",4803.6461617946625,55,7,0,0,0,0
cosine,"[1, 2]",4803.800958871841,56,0,0,0,0,0
cosine,"[1, 2]",4803.830313920975,56,1,0,0,0,0
cosine,"[1, 2]",4803.869662761688,56,4,0,0,0,0
cosine,"[1, 2]",4803.911054849625,56,5,0,0,0,0
cosine,"[1, 2]",4803.948296785355,56,6,0,0,0,0
cosine,"[1, 2]",4803.98543381691,56,8,0,0,0,0
cosine,"[1, 2]",4822.2570469379425,57,1,0,0,0,0
cosine,"[1, 2]",4837.253172874451,57,2,1,1.0,1.0,1.0
cosine,"[1, 2]",4855.429983854294,57,4,0,1.0,0.16666666666666666,0.2857142857142857
cosine,"[1, 2]",4873.653492927551,57,5,0,0,0,0
cosine,"[1, 2]",4890.170751810074,57,7,0,0,0,0
cosine,"[1, 2]",4905.191340684891,57,8,1,1.0,1.0,1.0
cosine,"[1, 2]",4911.255160808563,58,0,1,1.0,1.0,1.0
cosine,"[1, 2]",4911.287292718887,58,1,0,0,0,0
cosine,"[1, 2]",4911.327762842178,58,2,0,0,0,0
cosine,"[1, 2]",4911.366355895996,58,5,0,0,0,0
cosine,"[1, 2]",4911.405753850937,58,9,0,0,0,0
cosine,"[1, 2]",4911.440769672394,58,10,0,0,0,0
cosine,"[1, 2]",4911.66446685791,59,0,0,0,0,0
cosine,"[1, 2]",4911.7051067352295,59,1,0,0,0,0
cosine,"[1, 2]",4921.882051706314,59,2,0,0,0,0
cosine,"[1, 2]",4928.938978672028,59,3,0,0,0,0
cosine,"[1, 2]",4928.972106933594,59,4,0,0,0,0
cosine,"[1, 2]",4929.007683753967,59,5,0,0,0,0
cosine,"[1, 2]",4942.817962884903,59,6,0,0,0,0
cosine,"[1, 2]",4942.847227811813,59,7,0,0,0,0
cosine,"[1, 2]",4958.077244758606,60,0,0,0.5,1.0,0.6666666666666666
cosine,"[1, 2]",4973.7410769462585,60,3,0,0.7058823529411765,1.0,0.8275862068965517
cosine,"[1, 2]",4989.265659809113,60,4,0,0.3333333333333333,0.375,0.35294117647058826
cosine,"[1, 2]",4989.299303770065,60,5,0,0,0,0
cosine,"[1, 2]",4989.3503568172455,60,7,0,0,0,0
cosine,"[1, 2]",4989.54362487793,61,3,0,0,0,0
cosine,"[1, 2]",4989.632770776749,61,8,0,0,0,0
cosine,"[1, 2]",4989.8059277534485,62,0,0,0,0,0
cosine,"[1, 2]",4989.851606845856,62,2,0,0,0,0
cosine,"[1, 2]",4989.880953788757,62,3,0,0,0,0
cosine,"[1, 2]",4989.920695781708,62,4,0,0,0,0
cosine,"[1, 2]",4989.962378978729,62,5,0,0,0,0
cosine,"[1, 2]",4990.004383802414,62,6,0,0,0,0
cosine,"[1, 2]",4990.051373720169,62,8,0,0,0,0
cosine,"[1, 2]",4990.372911691666,63,0,0,0,0,0
cosine,"[1, 2]",4990.408664703369,63,1,0,0,0,0
cosine,"[1, 2]",4990.445604801178,63,3,0,0,0,0
cosine,"[1, 2]",4990.495690822601,63,5,0,0,0,0
cosine,"[1, 2]",4990.533030748367,63,6,0,0,0,0
cosine,"[1, 2]",4990.573203802109,63,7,0,0,0,0
cosine,"[1, 2]",4990.61245059967,63,9,0,0,0,0
cosine,"[1, 2]",4990.653982877731,63,10,0,0,0,0
cosine,"[1, 2]",4990.856810808182,64,2,0,0,0,0
cosine,"[1, 2]",4990.901254892349,64,3,0,0,0,0
cosine,"[1, 2]",4990.9407386779785,64,4,0,0,0,0
cosine,"[1, 2]",4990.977253675461,64,5,0,0,0,0
cosine,"[1, 2]",4991.022496938705,64,6,0,0,0,0
cosine,"[1, 2]",4991.263255596161,65,1,0,0,0,0
cosine,"[1, 2]",5008.353700876236,65,2,0,0,0,0
cosine,"[1, 2]",5008.3875687122345,65,3,0,0,0,0
cosine,"[1, 2]",5008.429991722107,65,4,0,0,0,0
cosine,"[1, 2]",5025.3187437057495,65,5,0,0,0,0
cosine,"[1, 2]",5042.336551904678,65,6,0,0,0,0
cosine,"[1, 2]",5057.336579799652,65,7,0,0,0,0
cosine,"[1, 2]",5057.665393829346,66,1,0,0,0,0
cosine,"[1, 2]",5057.727108716965,66,3,0,0,0,0
cosine,"[1, 2]",5057.773239612579,66,4,0,0,0,0
cosine,"[1, 2]",5057.816804647446,66,5,0,0,0,0
cosine,"[1, 2]",5057.8618857860565,66,6,0,0,0,0
cosine,"[1, 2]",5057.905936717987,66,7,0,0,0,0
cosine,"[1, 2]",5057.939131736755,66,8,0,0,0,0
cosine,"[1, 2]",5058.090018749237,67,1,0,0,0,0
cosine,"[1, 2]",5058.133190870285,67,2,0,0,0,0
cosine,"[1, 2]",5058.174097776413,67,3,0,0,0,0
cosine,"[1, 2]",5058.211055755615,67,4,0,0,0,0
cosine,"[1, 2]",5058.251980781555,67,5,0,0,0,0
cosine,"[1, 2]",5058.28479886055,67,6,0,0,0,0
cosine,"[1, 2]",5058.3199417591095,67,8,0,0,0,0
cosine,"[1, 2]",5058.619915962219,68,4,0,0,0,0
cosine,"[1, 2]",5058.662346839905,68,7,0,0,0,0
cosine,"[1, 2]",5077.357707023621,69,0,1,1.0,1.0,1.0
cosine,"[1, 2]",5095.736790895462,69,1,0,0.3333333333333333,1.0,0.5
cosine,"[1, 2]",5095.76787686348,69,2,0,0,0,0
cosine,"[1, 2]",5095.803666830063,69,3,0,0,0,0
cosine,"[1, 2]",5095.833428859711,69,4,0,0,0,0
cosine,"[1, 2]",5114.2948389053345,69,7,0,0.5,0.5,0.5
cosine,"[1, 2]",5114.443524837494,70,0,0,0,0,0
cosine,"[1, 2]",5114.472409725189,70,1,0,0,0,0
cosine,"[1, 2]",5114.510502815247,70,2,0,0,0,0
cosine,"[1, 2]",5119.585710763931,70,3,0,0,0,0
cosine,"[1, 2]",5119.6146647930145,70,4,0,0,0,0
cosine,"[1, 2]",5119.652401924133,70,6,0,0,0,0
cosine,"[1, 2]",5119.680594921112,70,7,0,0,0,0
cosine,"[1, 2]",5119.72079372406,70,8,0,0,0,0
cosine,"[1, 2]",5119.885959863663,71,0,0,0,0,0
cosine,"[1, 2]",5119.935401916504,71,2,0,0,0,0
cosine,"[1, 2]",5119.974267721176,71,3,0,0,0,0
cosine,"[1, 2]",5120.012570858002,71,5,0,0,0,0
cosine,"[1, 2]",5134.830510854721,72,1,1,1.0,1.0,1.0
cosine,"[1, 2]",5134.863880872726,72,2,0,0,0,0
cosine,"[1, 2]",5134.902706861496,72,3,0,0,0,0
cosine,"[1, 2]",5134.9362099170685,72,4,0,0,0,0
cosine,"[1, 2]",5149.549617767334,72,5,0,0,0,0
cosine,"[1, 2]",5149.5836708545685,72,6,0,0,0,0
cosine,"[1, 2]",5164.153941869736,72,7,1,1.0,1.0,1.0
cosine,"[1, 2]",5164.1879777908325,72,8,0,0,0,0
cosine,"[1, 2]",5181.488158941269,73,1,1,1.0,1.0,1.0
cosine,"[1, 2]",5181.5212569236755,73,3,0,0,0,0
cosine,"[1, 2]",5181.5648458004,73,7,0,0,0,0
cosine,"[1, 2]",5196.928205728531,73,8,0,0,0,0
cosine,"[1, 2]",5209.025156736374,74,0,0,0,0,0
cosine,"[1, 2]",5221.132438898087,74,1,1,1.0,1.0,1.0
cosine,"[1, 2]",5233.362914800644,74,3,0,0,0,0
cosine,"[1, 2]",5245.958331823349,74,4,0,0.1875,1.0,0.3157894736842105
cosine,"[1, 2]",5245.986288785934,74,5,0,0,0,0
cosine,"[1, 2]",5246.023790836334,74,6,0,0,0,0
cosine,"[1, 2]",5257.953560829163,74,8,0,0,0,0
cosine,"[1, 2]",5258.201553821564,75,0,0,0,0,0
cosine,"[1, 2]",5258.233124732971,75,6,0,0,0,0
cosine,"[1, 2]",5258.271991014481,75,8,0,0,0,0
cosine,"[1, 2]",5273.060404777527,76,3,0,0,0,0
cosine,"[1, 2]",5287.683288812637,76,4,1,1.0,1.0,1.0
cosine,"[1, 2]",5287.715835809708,76,5,0,0,0,0
cosine,"[1, 2]",5288.020541906357,77,3,0,0,0,0
cosine,"[1, 2]",5288.050652742386,77,4,0,0,0,0
cosine,"[1, 2]",5288.094503879547,77,5,0,0,0,0
cosine,"[1, 2]",5288.143928766251,77,6,0,0,0,0
cosine,"[1, 2]",5288.3856549263,78,0,0,0,0,0
cosine,"[1, 2]",5301.495643854141,78,1,0,0.5,0.5,0.5
cosine,"[1, 2]",5301.5291068553925,78,2,0,0,0,0
cosine,"[1, 2]",5301.5668687820435,78,3,0,0,0,0
cosine,"[1, 2]",5301.5976366996765,78,4,0,0,0,0
cosine,"[1, 2]",5301.642686843872,78,5,0,0,0,0
cosine,"[1, 2]",5307.092195749283,78,6,1,1.0,1.0,1.0
cosine,"[1, 2]",5307.125976800919,78,7,0,0,0,0
cosine,"[1, 2]",5307.2915897369385,79,1,0,0,0,0
cosine,"[1, 2]",5307.320031881332,79,3,0,0,0,0
cosine,"[1, 2]",5307.362442970276,79,4,0,0,0,0
cosine,"[1, 2]",5307.402322769165,79,6,0,0,0,0
cosine,"[1, 2]",5307.447027921677,79,7,0,0,0,0
cosine,"[1, 2]",5307.5893676280975,80,1,0,0,0,0
cosine,"[1, 2]",5307.629925727844,80,2,0,0,0,0
cosine,"[1, 2]",5307.668092727661,80,4,0,0,0,0
cosine,"[1, 2]",5314.35190987587,80,5,0,0,0,0
cosine,"[1, 2]",5314.382957696915,80,7,0,0,0,0
cosine,"[1, 2]",5314.544752836227,81,1,0,0,0,0
cosine,"[1, 2]",5314.571336746216,81,2,0,0,0,0
cosine,"[1, 2]",5314.635010719299,81,6,0,0,0,0
cosine,"[1, 2]",5314.676428794861,81,7,0,0,0,0
cosine,"[1, 2]",5314.717721700668,81,8,0,0,0,0
cosine,"[1, 2]",5314.86298084259,82,0,0,0,0,0
cosine,"[1, 2]",5314.927348852158,82,2,0,0,0,0
cosine,"[1, 2]",5314.962960720062,82,3,0,0,0,0
cosine,"[1, 2]",5314.9971079826355,82,4,0,0,0,0
cosine,"[1, 2]",5315.033854961395,82,5,0,0,0,0
cosine,"[1, 2]",5315.074373722076,82,6,0,0,0,0
cosine,"[1, 2]",5315.251690864563,83,0,0,0,0,0
cosine,"[1, 2]",5315.292339801788,83,1,0,0,0,0
cosine,"[1, 2]",5315.334439754486,83,4,0,0,0,0
cosine,"[1, 2]",5315.373770952225,83,6,0,0,0,0
cosine,"[1, 2]",5315.415167808533,83,8,0,0,0,0
cosine,"[1, 2]",5315.612118959427,84,2,0,0,0,0
cosine,"[1, 2]",5315.6525847911835,84,4,0,0,0,0
cosine,"[1, 2]",5315.688941717148,84,5,0,0,0,0
cosine,"[1, 2]",5315.740879774094,84,7,0,0,0,0
cosine,"[1, 2]",5327.897719621658,84,8,0,0,0,0
cosine,"[1, 2]",5328.119899749756,85,0,0,0,0,0
cosine,"[1, 2]",5328.1480576992035,85,1,0,0,0,0
cosine,"[1, 2]",5328.185647726059,85,3,0,0,0,0
cosine,"[1, 2]",5328.226360797882,85,4,0,0,0,0
cosine,"[1, 2]",5328.26942896843,85,5,0,0,0,0
cosine,"[1, 2]",5328.321665763855,85,7,0,0,0,0
cosine,"[1, 2]",5328.364639997482,85,8,0,0,0,0
cosine,"[1, 2]",5328.496167898178,86,1,0,0,0,0
cosine,"[1, 2]",5343.892503738403,86,2,1,1.0,1.0,1.0
cosine,"[1, 2]",5359.129463672638,86,6,1,1.0,1.0,1.0
cosine,"[1, 2]",5374.4554307460785,86,8,1,1.0,1.0,1.0
cosine,"[1, 2]",5391.814121961594,87,0,0,0,0,0
cosine,"[1, 2]",5391.844434738159,87,2,0,0,0,0
cosine,"[1, 2]",5391.875553846359,87,3,0,0,0,0
cosine,"[1, 2]",5391.90193772316,87,4,0,0,0,0
cosine,"[1, 2]",5391.93896985054,87,5,0,0,0,0
cosine,"[1, 2]",5391.974409818649,87,7,0,0,0,0
cosine,"[1, 2]",5392.011006832123,87,8,0,0,0,0
cosine,"[1, 2]",5392.04838681221,87,11,0,0,0,0
cosine,"[1, 2]",5392.161870718002,88,0,0,0,0,0
cosine,"[1, 2]",5392.204322814941,88,1,0,0,0,0
cosine,"[1, 2]",5406.362306833267,88,3,0,0,0,0
cosine,"[1, 2]",5406.395436763763,88,5,0,0,0,0
cosine,"[1, 2]",5406.726801872253,89,1,0,0,0,0
cosine,"[1, 2]",5406.758308649063,89,2,0,0,0,0
cosine,"[1, 2]",5416.826522827148,89,3,0,0,0,0
cosine,"[1, 2]",5416.859134912491,89,4,0,0,0,0
cosine,"[1, 2]",5416.89244389534,89,5,0,0,0,0
cosine,"[1, 2]",5416.923941850662,89,6,0,0,0,0
cosine,"[1, 2]",5416.96693778038,89,7,0,0,0,0
cosine,"[1, 2]",5417.006541728973,89,8,0,0,0,0
cosine,"[1, 2]",5430.338487625122,90,0,1,1.0,1.0,1.0
cosine,"[1, 2]",5436.85240983963,90,2,0,0,0,0
cosine,"[1, 2]",5450.057998657227,90,3,0,0,0,0
cosine,"[1, 2]",5463.369498729706,90,4,0,1.0,1.0,1.0
cosine,"[1, 2]",5471.145306825638,90,6,0,0,0,0
cosine,"[1, 2]",5484.352868795395,90,7,0,0,0,0
cosine,"[1, 2]",5484.657112836838,91,3,0,0,0,0
cosine,"[1, 2]",5484.68940782547,91,6,0,0,0,0
cosine,"[1, 2]",5494.664596796036,91,7,0,0,0,0
cosine,"[1, 2]",5494.900266885757,92,5,0,0,0,0
cosine,"[1, 2]",5494.929683923721,92,8,0,0,0,0
cosine,"[1, 2]",5494.9729697704315,92,9,0,0,0,0
cosine,"[1, 2]",5495.012965679169,92,10,0,0,0,0
cosine,"[1, 2]",5495.054080963135,92,12,0,0,0,0
cosine,"[1, 2]",5513.769368648529,93,0,0,0,0,0
cosine,"[1, 2]",5513.799768686295,93,1,0,0,0,0
cosine,"[1, 2]",5532.382022857666,93,2,1,1.0,1.0,1.0
cosine,"[1, 2]",5550.989331960678,93,5,0,0,0,0
cosine,"[1, 2]",5569.621461868286,93,6,0,0,0,0
cosine,"[1, 2]",5569.651931762695,93,7,0,0,0,0
cosine,"[1, 2]",5588.264749765396,93,9,0,1.0,0.3333333333333333,0.5
cosine,"[1, 2]",5588.3517146110535,93,11,0,0,0,0
cosine,"[1, 2]",5588.4017198085785,93,13,0,0,0,0
cosine,"[1, 2]",5588.443289756775,93,14,0,0,0,0
cosine,"[1, 2]",5607.047357797623,93,15,0,1.0,1.0,1.0
cosine,"[1, 2]",5607.078520774841,93,17,0,0,0,0
cosine,"[1, 2]",5625.668606996536,93,18,1,1.0,1.0,1.0
cosine,"[1, 2]",5625.750710964203,93,20,0,0,0,0
cosine,"[1, 2]",5644.433761835098,93,22,0,0,0,0
cosine,"[1, 2]",5663.120277881622,93,24,0,0,0,0
cosine,"[1, 2]",5681.694770812988,93,27,0,1.0,1.0,1.0
cosine,"[1, 2]",5691.84809088707,93,28,0,0,0,0
cosine,"[1, 2]",5691.980796813965,94,1,0,0,0,0
cosine,"[1, 2]",5692.007483720779,94,2,0,0,0,0
cosine,"[1, 2]",5692.046637773514,94,3,0,0,0,0
cosine,"[1, 2]",5692.083656787872,94,6,0,0,0,0
cosine,"[1, 2]",5692.119624853134,94,7,0,0,0,0
cosine,"[1, 2]",5692.153975725174,94,8,0,0,0,0
cosine,"[1, 2]",5692.303610801697,95,0,0,0,0,0
cosine,"[1, 2]",5692.344597816467,95,1,0,0,0,0
cosine,"[1, 2]",5692.380494832993,95,3,0,0,0,0
cosine,"[1, 2]",5692.413844823837,95,5,0,0,0,0
cosine,"[1, 2]",5692.45257973671,95,6,0,0,0,0
cosine,"[1, 2]",5692.490868806839,95,7,0,0,0,0
cosine,"[1, 2]",5692.525772809982,95,9,0,0,0,0
cosine,"[1, 2]",5692.670070886612,96,0,0,0,0,0
cosine,"[1, 2]",5708.541701793671,96,1,1,1.0,1.0,1.0
cosine,"[1, 2]",5724.723119735718,96,2,0,0.125,1.0,0.2222222222222222
cosine,"[1, 2]",5740.723646879196,96,3,1,1.0,1.0,1.0
cosine,"[1, 2]",5740.756554841995,96,4,0,0,0,0
cosine,"[1, 2]",5756.776098012924,96,6,1,1.0,1.0,1.0
cosine,"[1, 2]",5770.504793643951,97,0,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",5784.152309894562,97,1,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",5796.127096652985,97,2,0,0,0,0
cosine,"[1, 2]",5809.856133699417,97,3,1,1.0,1.0,1.0
cosine,"[1, 2]",5823.6325507164,97,4,1,1.0,1.0,1.0
cosine,"[1, 2]",5823.663068771362,97,5,0,0,0,0
cosine,"[1, 2]",5834.4483387470245,97,6,0,0,0,0
cosine,"[1, 2]",5848.15024471283,97,7,1,1.0,1.0,1.0
cosine,"[1, 2]",5848.180748701096,97,9,0,0,0,0
cosine,"[1, 2]",5861.887708902359,97,10,1,1.0,1.0,1.0
cosine,"[1, 2]",5875.622253656387,97,12,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",5875.6669318675995,97,13,0,0,0,0
cosine,"[1, 2]",5889.370408773422,97,14,1,1.0,1.0,1.0
cosine,"[1, 2]",5903.074802875519,97,15,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",5916.780413866043,97,16,0,1.0,0.16666666666666666,0.2857142857142857
cosine,"[1, 2]",5930.467319726944,97,17,1,1.0,1.0,1.0
cosine,"[1, 2]",5944.190708875656,97,18,1,1.0,1.0,1.0
cosine,"[1, 2]",5956.1713399887085,97,20,0,0,0,0
cosine,"[1, 2]",5970.015196800232,97,21,1,1.0,1.0,1.0
cosine,"[1, 2]",5983.72088766098,97,22,0,1.0,0.6666666666666666,0.8
cosine,"[1, 2]",5995.719036817551,97,23,0,0,0,0
cosine,"[1, 2]",6009.446601867676,97,24,1,1.0,1.0,1.0
cosine,"[1, 2]",6023.1386959552765,97,25,1,1.0,1.0,1.0
cosine,"[1, 2]",6023.221452713013,98,0,0,0,0,0
cosine,"[1, 2]",6023.248403787613,98,1,0,0,0,0
cosine,"[1, 2]",6023.288745880127,98,2,0,0,0,0
cosine,"[1, 2]",6023.324015855789,98,3,0,0,0,0
cosine,"[1, 2]",6023.370833873749,98,6,0,0,0,0
cosine,"[1, 2]",6028.438478708267,98,8,0,0,0,0
cosine,"[1, 2]",6028.735098838806,99,1,0,0,0,0
cosine,"[1, 2]",6028.779015779495,99,3,0,0,0,0
cosine,"[1, 2]",6028.8325917720795,99,7,0,0,0,0
cosine,"[1, 2]",6028.8711149692535,99,8,0,0,0,0
cosine,"[1, 2]",6028.910000801086,99,9,0,0,0,0
cosine,"[1, 2]",6028.945973873138,99,10,0,0,0,0
